Time,Joystick Value,Lateral Error,PID Correction,X Position,Y Position,Theta
5.616666666666652,0,0,0,432.7457134701326,410.53474414643614,-1.869600300854176
5.633333333333319,0,0,0,432.5192463066359,409.7995238358212,-1.8760068026503671
5.649999999999985,0,0,0,432.2876956587054,409.0645697562507,-1.8823525490307398
5.666666666666652,0,0,0,432.0511077705168,408.329925759502,-1.8886380502406022
5.6833333333333185,0,0,0,431.8095289866416,407.5956344062799,-1.8948638142646919
5.699999999999985,0,0,0,431.56300572699513,406.8617369889795,-1.9010303467677279
5.716666666666652,0,0,0,431.3115844627952,406.1282735544128,-1.9071381510378793
5.733333333333318,0,0,0,431.055311693504,405.3952829264798,-1.9131877279330587
5.749999999999985,0,0,0,430.7942339247256,404.66280272876423,-1.91917957582995
5.7666666666666515,0,0,0,430.52839764703384,403.9308694070356,-1.9251141905756826
5.783333333333318,0,0,0,430.25784931570325,403.19951825164134,-1.9309920654420691
5.799999999999985,0,0,0,429.98263533131797,402.46878341977333,-1.9368136910823202
5.816666666666651,0,0,0,429.7028020212327,401.7386979575929,-1.942579555490158
5.833333333333318,0,0,0,429.4183956218612,401.00929382220187,-1.9482901439612512
5.8499999999999845,0,0,0,429.1294622617677,400.2806019034462,-1.9539459390568934
5.866666666666651,0,0,0,428.8360479455365,399.5526520455404,-1.9595474205698509
5.883333333333318,0,0,0,428.5381985383972,398.82547306850176,-1.96509506549231
5.899999999999984,0,0,0,428.23595975158065,398.09909278938414,-1.9705893479858534
5.916666666666651,0,0,0,427.92937712838506,397.3735380433022,-1.9760307393533956
5.933333333333318,0,0,0,427.6184960309276,396.648834704237,-1.9814197080130145
5.949999999999984,0,0,0,427.3033616275611,395.9250077056159,-1.9867567194736147
5.966666666666651,0,0,0,426.98401888093434,395.20208106065826,-1.9920422363123578
5.983333333333317,0,0,0,426.66051253667393,394.48007788248196,-1.9972767181538025
5.999999999999984,0,0,0,426.33288711266874,393.7590204039637,-2.0024606216506937
6.016666666666651,0,0,0,426.0011868889357,393.0389299973481,-2.007594400466346
6.033333333333317,-0.160797119140625,0,0,425.6654558980479,392.3198271936014,-2.0126785052585623
6.049999999999984,-0.5921630859375,0,0,425.3261734299028,391.6026522900837,-2.0177772113304275
6.06666666666665,-1.0,0,0,424.984550871738,390.88995402631525,-2.023061136273832
6.083333333333317,-1.0,0,0,424.6417628378027,390.18441314795496,-2.0286879605006134
6.099999999999984,-1.0,0,0,424.29777157945017,389.48641519753977,-2.034651627823249
6.11666666666665,-1.0,0,0,423.9525498903949,388.79633016954426,-2.0409460407104594
6.133333333333317,-1.0,0,0,423.6060813901244,388.1145125989951,-2.04756506853198
6.1499999999999835,-1.0,0,0,423.2583607419843,387.44130164776595,-2.0545025554097087
6.16666666666665,-1.0,0,0,422.9093938088859,386.7770211882315,-2.061752327685555
6.183333333333317,-1.0,0,0,422.5591977496103,386.1219798841671,-2.0693082010164643
6.199999999999983,-1.0,0,0,422.2078010586907,385.4764712689665,-2.0771639871071628
6.21666666666665,-1.0,0,0,421.85524355285406,384.8407738214105,-2.0853135000912246
6.2333333333333165,-1.0,0,0,421.5015763069889,384.21515103935735,-2.0937505625710853
6.249999999999983,-1.0,0,0,421.1468615425849,383.5998515118442,-2.1024690113276083
6.26666666666665,-1.0,0,0,420.79117247155983,382.9951089901845,-2.1114627027097828
6.283333333333316,-1.0,0,0,420.434593098353,382.401142458726,-2.1207255177150603
6.299999999999983,-1.0,0,0,420.077217983121,381.81815620599167,-2.1302513667707648
